time,sp_ACCY,sp_ACCZ,sp_ACCX,sp_Yaw,sp_Pitch,sp_Roll
2020-07-28T09:35:18.701015000Z,0.012865999999999999,-0.5212479999999999,0.098657,4.443523,-0.40997,-175.01816
2020-07-28T09:35:18.721181000Z,-0.013770999999999999,-0.36513599999999996,0.105658,4.473406,-0.553217,-174.981216
2020-07-28T09:35:18.741347000Z,-0.014187,-0.023659,0.11839999999999999,4.494562999999999,-0.648231,-174.962912
2020-07-28T09:35:18.761511000Z,0.011339,-0.06708599999999999,-0.041458999999999996,4.511507,-0.632285,-174.87622399999998
2020-07-28T09:35:18.781677000Z,0.059105,-0.267182,-0.09557399999999999,4.549037,-0.569492,-174.728704
2020-07-28T09:35:18.801841000Z,0.056728,-0.27230699999999997,-0.045267999999999996,4.5961609999999995,-0.505923,-174.55975999999998
2020-07-28T09:35:18.822008000Z,-0.002564,-0.253694,0.002603,4.64323,-0.451244,-174.44526399999998
2020-07-28T09:35:18.842172000Z,0.002595,-0.27302299999999996,-0.025301,4.687849,-0.41309199999999996,-174.41728
2020-07-28T09:35:18.862338000Z,0.08330699999999999,-0.362616,-0.061611,4.711514,-0.40418699999999996,-174.4144
2020-07-28T09:35:18.882502000Z,0.110706,-0.327098,-0.044886999999999996,4.7264029999999995,-0.405811,-174.349984
2020-07-28T09:35:18.902669000Z,0.047251999999999995,-0.318753,0.014345,4.744676999999999,-0.37326499999999996,-174.212208
2020-07-28T09:35:18.922833000Z,0.032318,-0.386841,0.062129,4.779273,-0.325065,-174.083504
2020-07-28T09:35:18.942999000Z,0.0038209999999999997,-0.469427,0.10049,4.806636,-0.32029599999999997,-174.03232
2020-07-28T09:35:18.963163000Z,-0.02153,-0.47411,-0.017277,4.813776,-0.39785099999999995,-174.08056
2020-07-28T09:35:18.983330000Z,-0.060732999999999995,-0.380065,-0.34390499999999996,4.829064,-0.5376369999999999,-174.155296
2020-07-28T09:35:19.003494000Z,-0.053198999999999996,-0.297075,-0.517104,4.90355,-0.707163,-174.151184
2020-07-28T09:35:19.023660000Z,-0.124094,-0.194245,-0.364371,5.044807,-0.850216,-174.010688
2020-07-28T09:35:19.043824000Z,-0.12907,-0.059552999999999995,-0.119153,5.216940999999999,-0.8795959999999999,-173.796064
2020-07-28T09:35:19.063991000Z,-0.19008999999999998,0.12534399999999998,0.048506,5.365396,-0.753321,-173.564608
2020-07-28T09:35:19.084156000Z,-0.16303199999999998,0.014414,0.034265,5.4884319999999995,-0.509888,-173.400176
2020-07-28T09:35:19.104321000Z,-0.047139,-0.10585399999999999,-0.000847,5.623346,-0.221293,-173.315472
2020-07-28T09:35:19.124486000Z,0.027763,-0.002992,-0.02949,5.779996,0.13254,-173.21568
